id,orderId,userId,type,description,reportedAt,attachments,severity,status,resolvedAt,resolvedBy,issueRef
0241f14f-9991-409c-a866-97f171bd21ff,COM-43306,USR-7585,ArticleManquant,"Il manque pâtes dans ma commande, très décevant.",5/18/2025 14:19,image_9955.jpg,élevé,Ouvert,,,REF-963928
d0eaf494-2bb7-4a50-83e2-8bf44d131fb4,COM-57910,USR-7730,NourritureEndommagée,"sushi était brûlé, qualité inacceptable.",3/18/2025 14:19,,élevé,Résolu,3/19/2025 0:19,MOD-19,REF-898985
d0b0cdff-e5a8-4427-ba81-1ce7e2a4596e,COM-27537,USR-3268,ArticleManquant,"Manque burger, service médiocre.",1/17/2025 14:19,,faible,Résolu,1/18/2025 11:19,MOD-20,REF-611472
4c32a2a8-e4ef-4eba-861d-fe0f28cda816,COM-82182,USR-5162,CommandeErronée,J'ai reçu frites au lieu de pizza.,7/26/2024 14:19,image_5960.jpg,faible,Ouvert,,,REF-292908
22cde9c3-ea60-4d24-bac8-69b0d9f892ff,COM-57978,USR-6521,CommandeErronée,"Mauvais article livré, pâtes à la place de pâtes.",2/13/2025 14:19,,faible,Escaladé,,,REF-690955
4b855a42-6a0f-4da3-9b10-ade048a0dba7,COM-61343,USR-3760,ArticleManquant,"Il manque sushi dans ma commande, très décevant.",2/16/2025 14:19,"image_2555.jpg,image_9396.jpg",élevé,Escaladé,,,REF-416405
332faea7-3833-4c2b-b5a0-163ca69b7ff9,COM-75775,USR-8700,MauvaiseQualité,"burger était sans goût, je ne commanderai plus.",2/15/2025 14:19,,faible,Résolu,2/16/2025 19:19,MOD-12,REF-964964
7c9d301d-cf46-4b6b-abe5-ce6b0a7d529b,COM-69683,USR-8843,MauvaiseQualité,"sushi était froid, je ne commanderai plus.",2/14/2025 14:19,,faible,Ouvert,,,REF-801700
5170a97d-a79c-4faa-8d8e-a86248b7c79f,COM-45799,USR-2585,ArticleManquant,"Il manque pizza dans ma commande, très décevant.",12/21/2024 14:19,"image_2254.jpg,image_1838.jpg",élevé,Ouvert,,,REF-145503
8b9abb03-fc2e-472e-ad3d-1bc63b915c2b,COM-71172,USR-9460,MauvaiseQualité,"Qualité médiocre de salade, très frustrant.",11/24/2024 14:19,image_6413.jpg,élevé,Résolu,11/26/2024 5:19,MOD-17,REF-800419
068a0844-71a2-4c21-950e-240a2114a561,COM-10896,USR-9239,NourritureEndommagée,"La commande était brûlé, très déçu.",12/20/2024 14:19,,faible,Ouvert,,,REF-787019
827c8c78-d39a-4183-ae3b-388ce0f1c73c,COM-92953,USR-5269,CommandeErronée,"Erreur sur ma commande : sandwich au lieu de pizza, très agaçant.",8/7/2024 14:19,image_6124.jpg,élevé,Ouvert,,,REF-632374
6f089741-99c1-4955-a86f-00308bfce817,COM-60632,USR-5324,ArticleManquant,"Commande incomplète, pizza non livré.",4/29/2025 14:19,,faible,Ouvert,,,REF-405567
a16cd9b7-bc8e-486e-bfe3-37217b27c2e1,COM-14452,USR-7002,ArticleManquant,"Pas de pizza, c'est inacceptable et frustrant !",1/30/2025 14:19,"image_9647.jpg,image_1833.jpg",élevé,Résolu,2/1/2025 9:19,MOD-7,REF-919233
3a91acf6-c5b3-48ab-8edf-14ef0ceee671,COM-27345,USR-8148,ArticleManquant,"Commande incomplète, pizza non livré.",11/3/2024 14:19,,faible,Escaladé,,,REF-858896
4fe74403-37f7-46fe-8ec1-a1893500dbe2,COM-67211,USR-9537,MauvaiseQualité,"pâtes était sans goût, totalement dégoûtant !",3/14/2025 14:19,,élevé,Ouvert,,,REF-873288
aafa8d86-7cf8-4309-bb2a-7e33f889e20d,COM-55067,USR-7315,CommandeErronée,"Livré pizza, mais je voulais burger, c'est inacceptable.",12/29/2024 14:19,"image_3583.jpg,image_4593.jpg",moyen,Résolu,12/30/2024 3:19,MOD-9,REF-129112
7556a891-0f60-4102-b333-3dbe3be3c278,COM-29878,USR-1363,NourritureEndommagée,"Tout était écrasé, expérience catastrophique.",10/29/2024 14:19,,élevé,Escaladé,,,REF-166346
130b3d16-ae3b-4c99-b26d-75efdf5ecd87,COM-83677,USR-6166,MauvaiseQualité,"Très mauvaise qualité de pâtes, immangeable.",4/11/2025 14:19,,élevé,Escaladé,,,REF-917872
68ed147e-035d-4dab-9ac0-74d9d7c2f463,COM-22530,USR-7130,ArticleManquant,"Il manque pâtes dans ma commande, très décevant.",8/19/2024 14:19,,moyen,Résolu,8/20/2024 15:19,MOD-16,REF-525395
3ceeaacd-205c-4229-9516-a8ecc7a62689,COM-64516,USR-9804,CommandeErronée,"Mauvais article livré, sushi à la place de frites.",10/23/2024 14:19,,faible,Escaladé,,,REF-232895
f5145e0d-ef23-42e0-8ee8-6d394dd2179a,COM-12487,USR-9927,LivraisonRetard,"Commande arrivée après 2 heures, vraiment pas satisfait.",10/16/2024 14:19,,élevé,Résolu,10/16/2024 16:19,MOD-2,REF-458549
d0ce42db-ddcd-4583-9373-bd11105af8ed,COM-18337,USR-6159,MauvaiseQualité,"Qualité médiocre de salade, très frustrant.",7/21/2024 14:19,,moyen,Résolu,7/22/2024 5:19,MOD-13,REF-154713
030ebd37-bf84-4f99-a2e0-f0f2d451ead7,COM-44522,USR-8777,NourritureEndommagée,"La commande était gâté, très déçu.",6/14/2025 14:19,image_8791.jpg,élevé,Escaladé,,,REF-283252
ad8a9456-bf47-4c14-b000-a06f7551ec27,COM-73908,USR-5459,MauvaiseQualité,"La nourriture était écrasé, pas à la hauteur.",1/31/2025 14:19,image_1045.jpg,faible,Résolu,2/1/2025 18:19,MOD-19,REF-880567
37f34de2-efe4-48c9-8a8e-af9258b9a2c0,COM-50254,USR-6806,LivraisonRetard,"La commande a été livrée avec 1 heure de retard, la nourriture était froide.",10/5/2024 14:19,,moyen,Ouvert,,,REF-879233
887fde7b-ac02-405f-bebd-2eb43283be1c,COM-98429,USR-3251,LivraisonRetard,"Livraison retardée de 30 minutes, totalement inacceptable !",12/25/2024 14:19,image_1410.jpg,moyen,Résolu,12/25/2024 23:19,MOD-12,REF-333767
f82f5793-a531-410d-8c28-e67fc4851895,COM-45898,USR-1511,MauvaiseQualité,"salade était brûlé, je ne commanderai plus.",6/9/2025 14:19,"image_7548.jpg,image_8563.jpg",faible,Escaladé,,,REF-881173
f7c3c1fa-0b40-4dac-b2c8-b8815a094166,COM-46163,USR-6473,MauvaiseQualité,"Qualité médiocre de frites, très frustrant.",5/20/2025 14:19,,moyen,Escaladé,,,REF-376379
6fa442c3-efb6-4aff-9df5-362415d57b82,COM-24316,USR-2760,CommandeErronée,"Livré pizza, mais je voulais sushi, c'est inacceptable.",9/13/2024 14:19,,faible,Résolu,9/14/2024 19:19,MOD-11,REF-594149
b25c8efe-0dbb-4e42-8813-25db706c0ae6,COM-95540,USR-6786,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",10/21/2024 14:19,"image_8763.jpg,image_1808.jpg",élevé,Escaladé,,,REF-173990
740b3265-d916-40bb-982c-ab81d8c33173,COM-60849,USR-7255,ArticleManquant,"Pas de sushi, c'est inacceptable et frustrant !",2/22/2025 14:19,image_1562.jpg,élevé,Résolu,2/23/2025 20:19,MOD-20,REF-914221
afc27bd5-b67c-4897-987e-79be9602b893,COM-12586,USR-8397,NourritureEndommagée,"sushi livré trempé, c'est scandaleux et dangereux !",12/5/2024 14:19,image_2113.jpg,élevé,Escaladé,,,REF-882192
20f200ff-e1da-4806-a7be-5303b74c3c36,COM-28310,USR-4247,ArticleManquant,"sandwich manquant, veuillez résoudre immédiatement.",6/30/2024 14:19,image_1173.jpg,élevé,Résolu,6/30/2024 15:19,MOD-6,REF-288424
6b114600-d022-426e-94c4-7cb187a8941a,COM-62503,USR-9062,ArticleManquant,"Pas de sandwich, c'est inacceptable et frustrant !",11/14/2024 14:19,,moyen,Résolu,11/15/2024 2:19,MOD-19,REF-890426
2a21b3a8-1c1d-43d0-a449-a8217d86507d,COM-73704,USR-9715,LivraisonRetard,"Retard de 90 minutes, c'est scandaleux et dérangeant !",8/9/2024 14:19,image_2827.jpg,élevé,Résolu,8/10/2024 7:19,MOD-7,REF-397512
f77e3a75-f11a-443a-9b25-bb0cf630d429,COM-80413,USR-1694,CommandeErronée,"Commande erronée livrée, j'ai eu pizza et non sushi.",6/28/2024 14:19,image_1447.jpg,faible,Ouvert,,,REF-572021
dd35ddac-edd4-42a6-bd67-d6c6b325590c,COM-19949,USR-7523,CommandeErronée,J'ai reçu sushi au lieu de frites.,11/10/2024 14:19,image_2395.jpg,faible,Escaladé,,,REF-697937
c7f65644-6467-40cd-a88e-6e49e1d8b0ad,COM-35600,USR-1961,MauvaiseQualité,"sandwich était écrasé, totalement dégoûtant !",10/22/2024 14:19,,élevé,Résolu,10/23/2024 9:19,MOD-5,REF-787031
2d67fc85-7e03-407f-a436-a890ce85f062,COM-86192,USR-4286,CommandeErronée,"Erreur sur ma commande : sushi au lieu de pâtes, très agaçant.",12/4/2024 14:19,"image_2243.jpg,image_3420.jpg",élevé,Ouvert,,,REF-205855
80e7446b-55f1-489f-928b-b1cbc0479e2e,COM-55684,USR-6300,ArticleManquant,"Je n'ai pas reçu burger, besoin d'un remboursement.",9/12/2024 14:19,,faible,Ouvert,,,REF-407551
af0af6f6-50b6-478e-8926-07cc0bdc952b,COM-40928,USR-8663,NourritureEndommagée,"La nourriture était froid, totalement immangeable.",8/9/2024 14:19,,élevé,Escaladé,,,REF-406160
4664f380-fbf2-4f59-bf88-b58cd8929ed4,COM-40296,USR-3302,MauvaiseQualité,"pâtes était trempé, je ne commanderai plus.",12/6/2024 14:19,,faible,Résolu,12/7/2024 5:19,MOD-15,REF-540171
775356d0-c66c-4810-a8cb-8adc435f17ee,COM-68175,USR-9832,NourritureEndommagée,"frites livré froid, c'est scandaleux et dangereux !",10/15/2024 14:19,image_4418.jpg,élevé,Ouvert,,,REF-813859
f480e47b-8d34-48ac-8fc0-c1a2733e3331,COM-99211,USR-9580,ArticleManquant,"Commande incomplète, pizza non livré.",6/15/2025 14:19,image_1283.jpg,faible,Escaladé,,,REF-264436
bbd81d6e-ef6c-45f0-aab1-3015017962fc,COM-47964,USR-3784,MauvaiseQualité,"La nourriture était trempé, pas à la hauteur.",6/2/2025 14:19,image_9491.jpg,faible,Ouvert,,,REF-434280
600d1f66-a937-4d73-9549-e763e64e2881,COM-43869,USR-6596,LivraisonRetard,"Livraison retardée de 1 heure, totalement inacceptable !",6/15/2025 14:19,image_1962.jpg,élevé,Escaladé,,,REF-818528
b52898c4-d923-46e7-81f2-e977d6d5b1dc,COM-57579,USR-3106,CommandeErronée,"Livré pâtes, mais je voulais salade, c'est inacceptable.",3/17/2025 14:19,image_5615.jpg,moyen,Ouvert,,,REF-399103
10030140-da7c-4875-ab4a-fa19ba2072ad,COM-33600,USR-6069,CommandeErronée,"J'ai commandé salade, mais j'ai reçu pizza.",11/29/2024 14:19,,faible,Escaladé,,,REF-365221
84fbea53-be16-4758-a800-60b055426150,COM-75337,USR-2279,LivraisonRetard,"Retard de 90 minutes, c'est scandaleux et dérangeant !",7/9/2024 14:19,image_3724.jpg,élevé,Escaladé,,,REF-859498
9ac70e37-eb2d-4f61-a4dc-9da8bfc603ce,COM-37650,USR-7704,MauvaiseQualité,"sandwich avait un goût trempé, expérience horrible.",8/24/2024 14:19,,élevé,Résolu,8/26/2024 13:19,MOD-12,REF-825687
842ecea3-e8f4-416f-bcb3-0f7b691fc304,COM-77229,USR-6789,LivraisonRetard,"La nourriture est arrivée avec 1 heure de retard, service décevant.",1/19/2025 14:19,,moyen,Résolu,1/20/2025 4:19,MOD-8,REF-584800
e7621bb4-4aa5-40a3-98a0-a4dbd8afa5d8,COM-42262,USR-9032,LivraisonRetard,"Livraison retardée de 30 minutes, totalement inacceptable !",5/31/2025 14:19,,faible,Escaladé,,,REF-120668
783e5df6-1925-48d5-b12d-8e5b9bfebe77,COM-31201,USR-2759,MauvaiseQualité,"pâtes était écrasé, je ne commanderai plus.",10/2/2024 14:19,,faible,Escaladé,,,REF-868986
1c903cf7-57b5-4913-9f61-6ffc9a1f9595,COM-42190,USR-1203,MauvaiseQualité,"burger avait un goût froid, expérience horrible.",6/27/2024 14:19,,élevé,Ouvert,,,REF-891290
cb7df315-a67a-43f2-a2a2-c0f9fe5e4d1a,COM-76008,USR-9708,ArticleManquant,"Je n'ai pas reçu pâtes, besoin d'un remboursement.",8/1/2024 14:19,,faible,Résolu,8/2/2024 14:19,MOD-20,REF-206999
d8c549bb-e3d8-4d1d-a12f-7d26e3bb8f19,COM-91561,USR-4858,ArticleManquant,"Commande incomplète, sushi non livré.",12/24/2024 14:19,image_3899.jpg,faible,Ouvert,,,REF-604065
074ce9ba-a7aa-4577-870e-d0deadb929f0,COM-78600,USR-3968,LivraisonRetard,"Retard de 30 minutes, c'est scandaleux et dérangeant !",4/15/2025 14:19,,moyen,Escaladé,,,REF-822897
bead7a8a-5a09-4ab5-be41-5c0862a834a1,COM-27469,USR-9658,ArticleManquant,"Commande incomplète, pizza non livré.",9/7/2024 14:19,image_1584.jpg,faible,Escaladé,,,REF-143234
516fe0b4-35ef-4658-9fd5-fd11c919ab94,COM-12064,USR-1506,CommandeErronée,"Erreur sur ma commande : pâtes au lieu de pizza, très agaçant.",4/2/2025 14:19,image_9702.jpg,élevé,Résolu,4/3/2025 1:19,MOD-6,REF-788003
cc809192-cf4a-4306-99f9-e5b4be10b663,COM-43347,USR-2636,LivraisonRetard,"Retard de 1 heure, c'est scandaleux et dérangeant !",10/10/2024 14:19,,moyen,Ouvert,,,REF-366367
7d209c70-23d1-4129-8690-fd3589f6dcd4,COM-31547,USR-7036,MauvaiseQualité,"Très mauvaise qualité de frites, immangeable.",8/22/2024 14:19,image_3467.jpg,élevé,Résolu,8/22/2024 19:19,MOD-3,REF-557863
669974ab-af3a-4003-b405-3e7f8f4154d0,COM-91433,USR-9908,ArticleManquant,"Commande incomplète, sushi non livré.",12/27/2024 14:19,,faible,Résolu,12/28/2024 23:19,MOD-1,REF-947344
26d68f58-ada7-4c35-8cf7-387c8b3fef22,COM-46262,USR-8525,MauvaiseQualité,"sandwich était brûlé, je ne commanderai plus.",12/18/2024 14:19,image_8970.jpg,faible,Escaladé,,,REF-211636
99fc70e6-1778-469a-941d-6deb2d3a2780,COM-17164,USR-1651,CommandeErronée,"J'ai commandé frites, mais j'ai reçu pâtes.",12/1/2024 14:19,,faible,Escaladé,,,REF-655486
e0236586-934e-48d5-9f2d-67c4bf72692b,COM-68797,USR-5229,NourritureEndommagée,"Tout était gâté, expérience catastrophique.",3/26/2025 14:19,image_1270.jpg,élevé,Ouvert,,,REF-414758
ee49e140-6250-4e90-b62d-4a4959b06368,COM-99798,USR-7194,CommandeErronée,"Commande erronée livrée, j'ai eu salade et non salade.",1/27/2025 14:19,,faible,Escaladé,,,REF-522432
787ac491-a23e-44ea-ab96-40ae6c4ca91c,COM-79873,USR-7977,NourritureEndommagée,"Tout était gâté, expérience catastrophique.",8/11/2024 14:19,,élevé,Résolu,8/12/2024 17:19,MOD-11,REF-794816
79b18701-3355-4760-aa78-732c0e428362,COM-39248,USR-4949,CommandeErronée,"Livré pâtes, mais je voulais salade, c'est inacceptable.",10/20/2024 14:19,,faible,Ouvert,,,REF-732446
7f8df41c-2d51-4452-97cc-6e3b89135745,COM-68662,USR-7385,CommandeErronée,"Erreur sur ma commande : pizza au lieu de sushi, très agaçant.",2/28/2025 14:19,,moyen,Ouvert,,,REF-848034
3ab6483d-afbd-4350-848f-b93084a0c1a8,COM-67293,USR-3736,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",11/9/2024 14:19,"image_5471.jpg,image_1454.jpg",élevé,Ouvert,,,REF-496206
9d7f85c2-a8c7-4a31-bd03-0ec3c0c4d4b7,COM-69759,USR-6729,MauvaiseQualité,"Très mauvaise qualité de salade, immangeable.",8/17/2024 14:19,,élevé,Escaladé,,,REF-435822
31c5680c-773f-400f-b397-529444c819ff,COM-89781,USR-3463,MauvaiseQualité,"salade était sans goût, totalement dégoûtant !",8/26/2024 14:19,,élevé,Escaladé,,,REF-469180
5d52e86c-4551-423d-b720-1f75e1ff3315,COM-17933,USR-4217,ArticleManquant,"sushi manquant, veuillez résoudre immédiatement.",10/17/2024 14:19,,moyen,Ouvert,,,REF-583136
72ff906f-ae0f-4e3f-98ee-e89358613eca,COM-34413,USR-8236,NourritureEndommagée,"La commande était sans goût, très déçu.",6/3/2025 14:19,,faible,Escaladé,,,REF-882709
d480298d-d770-4af7-aa33-1bac0f1a887b,COM-61742,USR-3639,MauvaiseQualité,"sushi était sans goût, je ne commanderai plus.",7/17/2024 14:19,image_2445.jpg,faible,Escaladé,,,REF-569416
d99ca38c-2cd6-4da3-bb81-079e3e9c9fde,COM-39869,USR-1905,NourritureEndommagée,"burger était sans goût, qualité inacceptable.",2/26/2025 14:19,,élevé,Escaladé,,,REF-591403
caca8b04-2dac-4761-a5c0-512cccbdc648,COM-41536,USR-6996,NourritureEndommagée,"Tout était gâté, expérience catastrophique.",5/3/2025 14:19,,élevé,Escaladé,,,REF-819707
d2c035fe-fe7d-47df-98ce-5ee95a977431,COM-95937,USR-7991,NourritureEndommagée,"pizza livré trempé, c'est scandaleux et dangereux !",9/18/2024 14:19,,élevé,Ouvert,,,REF-515961
d29d23f7-b8a0-4434-9662-b602072d3948,COM-79608,USR-8315,NourritureEndommagée,"La nourriture était brûlé, totalement immangeable.",10/12/2024 14:19,image_7760.jpg,élevé,Résolu,10/13/2024 10:19,MOD-13,REF-944424
7b7b2f26-4e0a-4f56-a9d0-80b66d0e308a,COM-92533,USR-6056,CommandeErronée,"J'ai commandé salade, mais j'ai reçu pizza.",10/3/2024 14:19,image_9243.jpg,faible,Résolu,10/4/2024 5:19,MOD-13,REF-559843
cba53165-5356-4609-9bc6-9aee3916cab1,COM-79516,USR-3662,ArticleManquant,"Manque burger, service médiocre.",1/5/2025 14:19,"image_4768.jpg,image_8025.jpg",moyen,Ouvert,,,REF-384211
879a99c5-47f8-43d8-b2ff-c2b1e48ef53d,COM-33724,USR-3446,MauvaiseQualité,"La nourriture était brûlé, pas à la hauteur.",3/13/2025 14:19,,faible,Escaladé,,,REF-690005
fb2167f1-58ec-4d7b-9588-61e046e3a8c7,COM-35004,USR-8920,CommandeErronée,"J'ai commandé salade, mais j'ai reçu sushi.",12/7/2024 14:19,image_1808.jpg,faible,Résolu,12/9/2024 5:19,MOD-9,REF-909547
e74a9744-29af-465c-a722-156f2923a947,COM-54815,USR-4721,ArticleManquant,"salade manquant, veuillez résoudre immédiatement.",10/26/2024 14:19,,moyen,Ouvert,,,REF-817973
cc1550a4-874e-4490-9fbf-b6b08bb72a53,COM-83461,USR-3942,LivraisonRetard,"La commande a été livrée avec 90 minutes de retard, la nourriture était froide.",11/1/2024 14:19,,moyen,Escaladé,,,REF-105247
0a0e9c6a-f263-41c3-8cfe-3745749c19b4,COM-80477,USR-5190,LivraisonRetard,"Commande arrivée après 2 heures, vraiment pas satisfait.",9/7/2024 14:19,image_8461.jpg,élevé,Ouvert,,,REF-787970
df5b21bc-7350-450c-b504-3786b442650e,COM-66476,USR-4976,MauvaiseQualité,"frites était écrasé, je ne commanderai plus.",9/13/2024 14:19,,faible,Résolu,9/14/2024 5:19,MOD-19,REF-781071
40cef6fe-e62f-4358-a708-abb1b78b95f2,COM-51827,USR-2643,CommandeErronée,"Erreur sur ma commande : sandwich au lieu de sandwich, très agaçant.",2/24/2025 14:19,,moyen,Résolu,2/25/2025 15:19,MOD-13,REF-510003
58a6d014-161c-4ad5-b4cc-449815ebb977,COM-12031,USR-6721,MauvaiseQualité,"La nourriture était trempé, pas à la hauteur.",9/7/2024 14:19,,faible,Résolu,9/9/2024 7:19,MOD-19,REF-352835
a0c8f770-1569-4c77-90b8-620c0058c396,COM-88096,USR-1959,NourritureEndommagée,"pizza est arrivé brûlé, besoin d'un remplacement.",12/15/2024 14:19,,faible,Résolu,12/17/2024 5:19,MOD-17,REF-553767
3e7e6a09-cc38-4709-9e4f-f5585b7d845e,COM-61857,USR-6299,CommandeErronée,"Livré sandwich, mais je voulais salade, c'est inacceptable.",8/27/2024 14:19,,faible,Ouvert,,,REF-696395
30d6934f-e03e-4f86-8229-f6c62daf3b09,COM-40774,USR-2206,LivraisonRetard,"La commande a été livrée avec 1 heure de retard, la nourriture était froide.",7/13/2024 14:19,,moyen,Ouvert,,,REF-146113
ac2ed2d5-7f34-401c-911a-21e096053889,COM-25049,USR-1319,CommandeErronée,"Commande erronée livrée, j'ai eu burger et non sushi.",3/6/2025 14:19,,faible,Ouvert,,,REF-565891
7d525517-7df7-4507-982d-62cc3684d511,COM-48346,USR-3220,CommandeErronée,J'ai reçu salade au lieu de pâtes.,10/9/2024 14:19,,faible,Ouvert,,,REF-951908
8c9813cf-4118-433b-bbbb-9cd636fe2ac6,COM-68227,USR-8616,CommandeErronée,J'ai reçu pâtes au lieu de pâtes.,9/1/2024 14:19,,faible,Résolu,9/2/2024 22:19,MOD-18,REF-952567
01ee05f6-54a2-497a-8318-19b7b35cf549,COM-28526,USR-8582,NourritureEndommagée,"La nourriture était écrasé, totalement immangeable.",8/8/2024 14:19,,élevé,Résolu,8/8/2024 15:19,MOD-15,REF-833820
a5b51062-e013-4596-9fa7-f8f0bf7d83f9,COM-13391,USR-1305,MauvaiseQualité,"sandwich avait un goût écrasé, expérience horrible.",2/10/2025 14:19,image_1881.jpg,élevé,Résolu,2/12/2025 0:19,MOD-12,REF-227151
921a5a60-de10-47dc-97f3-b660f68f085d,COM-52264,USR-7493,LivraisonRetard,"J'ai attendu 30 minutes pour ma commande, très frustrant.",2/22/2025 14:19,,moyen,Ouvert,,,REF-771789
01c64161-c54c-49de-9699-ae9fc1105719,COM-65484,USR-2158,CommandeErronée,"Erreur sur ma commande : frites au lieu de sushi, très agaçant.",8/13/2024 14:19,image_8436.jpg,élevé,Résolu,8/14/2024 18:19,MOD-14,REF-400713
df7b47ea-a724-4469-aee4-1513afefa6d2,COM-28243,USR-5042,NourritureEndommagée,"salade livré trempé, c'est scandaleux et dangereux !",8/8/2024 14:19,,élevé,Escaladé,,,REF-223670
0015c488-4a34-4a6c-9fc8-ab010b2b2508,COM-79427,USR-3392,ArticleManquant,"Commande incomplète, sandwich non livré.",11/8/2024 14:19,,faible,Résolu,11/9/2024 17:19,MOD-13,REF-358669
b814d567-19fb-40b1-8c38-3c94ef22be6f,COM-10111,USR-7573,CommandeErronée,"J'ai commandé salade, mais j'ai reçu salade.",9/20/2024 14:19,image_1877.jpg,faible,Ouvert,,,REF-794314
9a255f89-df71-4912-835c-b5aa0a8bc721,COM-71299,USR-3318,LivraisonRetard,"Retard de 2 heures, c'est scandaleux et dérangeant !",9/12/2024 14:19,image_9987.jpg,élevé,Résolu,9/14/2024 1:19,MOD-19,REF-761838
39cb3318-335a-4e9e-b32f-96a8710300ad,COM-88123,USR-1309,NourritureEndommagée,"pâtes est arrivé brûlé, besoin d'un remplacement.",6/29/2024 14:19,image_3579.jpg,faible,Résolu,6/29/2024 19:19,MOD-1,REF-951137
ace0fddf-fbce-4f33-ac11-60fef6bad466,COM-96343,USR-7212,CommandeErronée,"J'ai commandé frites, mais j'ai reçu burger.",9/6/2024 14:19,,faible,Résolu,9/7/2024 5:19,MOD-4,REF-975445
b578eadc-11c6-46d1-822a-52356d737919,COM-22470,USR-3074,ArticleManquant,"Pas de pâtes, c'est inacceptable et frustrant !",1/15/2025 14:19,,moyen,Résolu,1/17/2025 10:19,MOD-3,REF-402333
72232727-f7e7-4386-b5b8-dd83229193ad,COM-96508,USR-9667,CommandeErronée,"J'ai commandé burger, mais j'ai reçu sandwich.",3/30/2025 14:19,,faible,Ouvert,,,REF-178880
ed6aa336-e142-4703-9a6b-68004131358a,COM-44722,USR-7517,MauvaiseQualité,"sandwich était gâté, je ne commanderai plus.",2/26/2025 14:19,"image_4303.jpg,image_4746.jpg",élevé,Escaladé,,,REF-819942
12f3860a-c122-4d14-a394-c67cf7edaf9b,COM-75469,USR-2292,MauvaiseQualité,"pizza avait un goût gâté, expérience horrible.",1/5/2025 14:19,image_7121.jpg,élevé,Escaladé,,,REF-671557
0e90599c-8668-4a8a-886f-07b31862c3c5,COM-62340,USR-1722,CommandeErronée,"Livré burger, mais je voulais pizza, c'est inacceptable.",4/2/2025 14:19,,faible,Escaladé,,,REF-984142
ca5693c9-ba36-4a0d-a04f-610ad3434a41,COM-11919,USR-6804,ArticleManquant,"Commande incomplète, salade non livré.",12/30/2024 14:19,image_8364.jpg,faible,Résolu,1/1/2025 4:19,MOD-8,REF-384923
ba66f011-747e-4d88-8b1f-a28a884f1b15,COM-13869,USR-2926,ArticleManquant,"Il manque pâtes dans ma commande, très décevant.",11/10/2024 14:19,,moyen,Résolu,11/10/2024 23:19,MOD-4,REF-612480
cecb60b9-be57-4bef-a461-1bb784f850b7,COM-26143,USR-7938,MauvaiseQualité,"Qualité médiocre de sushi, très frustrant.",2/24/2025 14:19,,moyen,Résolu,2/25/2025 0:19,MOD-15,REF-438182
